更新时间,#genre#
凤凰卫视,http://58.215.231.60/live2.rxip.sc96655.com/live/test1_4000.m3u8$IPV4『线路3』
凤凰卫视,http://122.152.202.33/s/81a8a44f/index.m3u8?id=15$IPV4『线路4』
凤凰卫视中文台,http://117.28.1.123:4022/rtp/239.61.2.184:9092$IPV4
凤凰资讯台,http://118.113.179.38:4022/rtp/239.93.1.4:2191$IPV4
凤凰卫视资讯台,http://117.28.1.123:4022/rtp/239.61.2.183:9086$IPV4
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb1d]/ott.mobaibox.com/PLTV/3/224/3221228530/1.m3u8$IPV6『线路1』
凤凰香港,http://[2409:8087:2001:20:2800:0:df6e:eb1d]:80/ott.mobaibox.com/PLTV/1/224/3221228530/1.m3u8$IPV6『线路2』
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8$IPV4『线路3』
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8$IPV4『线路4』
凤凰香港,http://www.lebaobei.top:6868/udp/239.255.30.123:8231$IPV4『线路5』
凤凰香港,http://60.164.128.167:8029/rtp/239.255.30.123:8231$IPV4『线路6』
凤凰香港,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fhhk$IPV4『线路7』
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8$IPV4『线路8』
凤凰香港,http://58.144.154.93:80/qctv.fengshows.cn/0701phk72.m3u8$IPV4『线路9』
凤凰香港,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk%20TVB$IPV4『线路10』
凤凰香港,http://58.144.154.93/qctv.fengshows.cn/live/0701phk72.m3u8$IPV4『线路11』
J2,rtmp://twcdn.top/sat/hk031$IPV4
TVB翡翠台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=fct3$IPV4『线路1』
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$IPV4『线路2』
TVB翡翠台,https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8$IPV4『线路3』
TVB翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct$IPV4『线路4』
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3$IPV4『线路1』
翡翠台,http://php.jdshipin.com:8880/smt.php?id=jade_twn$IPV4『线路2』
翡翠台,https://cdn.iptv8k.top/dl/jspd.php?id=3&time=20240926215313&ip=111.229.253.40$IPV4『线路3』
翡翠台,http://ali.hlspull.yximgs.com/live/tboxprofhwwqpthqyqtqqqxcxbfhqqfqvhdtqdvbtvqsqxqfsqqcvbctvbfc.flv$IPV4『线路4』
翡翠台,https://pi.0472.org/tv/fct.php?auth=230918$IPV4『线路5』
翡翠台,http://50.7.234.10:8278/jade_twn/playlist.m3u8?tid=ME6E1330319113303191&ct=19225&tsum=d76985c4965fd63807e131035f66af09$IPV4『线路6』
TVB Plus,http://php.jdshipin.com:8880/PLTV/iptv.php?id=j2$IPV4『线路1』
TVB Plus,http://8.138.7.223/tv/tvbplus.m3u8$IPV4『线路2』
TVB明珠台,http://1b6467f415.iok.la:9931/tsfile/live/1009_1.m3u8$IPV4『线路1』
TVB明珠台,http://bziyunshao.synology.me:8890/bysid/2$IPV4『线路2』
TVB星河,http://php.jdshipin.com:8880/smt.php?id=Xinhe$IPV4『线路1』
TVB星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe$IPV4『线路2』
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe$IPV4『线路3』
TVB星河,http://1b6467f415.iok.la:9931/tsfile/live/1008_1.m3u8$IPV4『线路4』
TVB经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic$IPV4
VIUTV,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv$IPV4『线路1』
VIUTV,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv$IPV4『线路2』
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8$IPV4『线路1』
RTHK32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream2/streamPlaylist.m3u8$IPV4『线路2』
RTHK33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8$IPV4
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8$IPV4
RTHK35,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8$IPV4
星空卫视,http://wouu.net:9977/rtp/239.93.1.10:2193$IPV4『线路1』
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193$IPV4『线路2』
星空国际,http://13457610200.8866.org:2018/live/%E6%98%9F%E7%A9%BA%E5%9B%BD%E9%99%85/index.m3u8$IPV4
天映频道,http://ali.hlspull.yximgs.com/live/tboxproqeqcxlvofbqbvnqqsfqvbhfhcvxcvqsqbcvqfdvqsfcbqbnqtypq.flv$IPV4『线路1』
天映频道,http://1b6467f415.iok.la:9931/tsfile/live/1043_1.m3u8$IPV4『线路2』
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8$IPV4『线路1』
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8$IPV4『线路2』
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000$IPV4『线路1』
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8$IPV4『线路2』
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8$IPV4『线路3』
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd$IPV4『线路4』
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8$IPV4『线路5』
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8$IPV4『线路6』
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8$IPV4『线路7』
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8$IPV4『线路1』
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8$IPV4『线路2』
美亚电影台,http://50.7.234.10:8278/meiyamovie_twn/playlist.m3u8?tid=MD3D6323299363232993&ct=18392&tsum=3f73f541d33abe71140d28ada99a071b$IPV4
亚洲卫视,http://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8$IPV4『线路1』
亚洲卫视,https://play-hsbj.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0$IPV4『线路2』
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8$IPV4『线路3』
台湾,#genre#
中天新闻,http://cdn.iptv8k.top/dl/jspd.php?id=1$IPV4『线路1』
中天新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv009$IPV4『线路2』
中天新闻,http://148.135.6.135:65000/youtube/oIgbl7t0S_w$IPV4『线路3』
中天新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ctinews$IPV4『线路4』
中天新闻,http://ali.hlspull.yximgs.com/live/tboxpropqqtvvqqqyquuqqfvbscvqdqtwqfsqqsqqqcvuyqemqeqtxw.flv$IPV4『线路5』
中天新闻,http://211.72.65.236:8541/.m3u8$IPV4『线路6』
中天新闻,http://103.193.151.158:8500/live.m3u8?c=1$IPV4『线路7』
中天新闻,http://103.193.151.158:8500/live.m3u8?c=3$IPV4『线路8』
中天新闻,http://66.165.240.154:8080/live/ztylt01/hls.m3u8$IPV4『线路9』
寰宇新闻,http://litv.zapi.us.kg/?id=litv-longturn15$IPV4『线路1』
寰宇新闻,http://148.135.6.135:65000/youtube/6IquAgfvYmc$IPV4『线路2』
寰宇新闻,http://litv.zapi.us.kg/?id=litv-longturn14$IPV4『线路3』
寰宇新闻,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=huanyuxinwen_twn$IPV4『线路4』
寰宇新闻,http://ali.hlspull.yximgs.com/live/tboxprophxehmffquxcxqveqeqyhmnqqxqqhqdhnqbnxfdqfhyxw.flv$IPV4『线路5』
台视新闻,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv051$IPV4『线路1』
台视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv051$IPV4『线路2』
台视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv051$IPV4『线路3』
台视新闻,http://148.135.6.135:65000/youtube/xL0ch83RAK8$IPV4『线路4』
台视新闻,http://ali.hlspull.yximgs.com/live/tboxproncqqtqqudtqlqcvbcvntqqqsfwetqfvcbcxvdqbqfflvcqtsxw.flv$IPV4『线路5』
台视新闻,http://23.224.49.18:8866/haiou.php?id=4gtv-4gtv051$IPV4『线路6』
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8$IPV4『线路7』
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8$IPV4『线路8』
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8$IPV4『线路9』
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8$IPV4『线路10』
台视新闻,https://stream1.freetv.fun/c1e80466d09b16dbba231914e7d90e38b5ad564c5c34497819f0b65b3c0c8ea2.m3u8$IPV4『线路11』
台视新闻,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv051$IPV4『线路12』
台视新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv051$IPV4『线路13』
台视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv051$IPV4『线路14』
台视新闻,http://148.135.6.135:65000/youtube/xL0ch83RAK8$IPV4『线路15』
台视新闻,http://ali.hlspull.yximgs.com/live/tboxproncqqtqqudtqlqcvbcvntqqqsfwetqfvcbcxvdqbqfflvcqtsxw.flv$IPV4『线路16』
台视新闻,http://23.224.49.18:8866/haiou.php?id=4gtv-4gtv051$IPV4『线路17』
台视新闻,http://38.64.72.148/hls/modn/list/4013/playlist.m3u8$IPV4『线路18』
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8$IPV4『线路19』
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8$IPV4『线路20』
年代新闻,http://ali.hlspull.yximgs.com/live/tboxprooqevdyscvbudloqlnsfqewtqudvbbqxfqnqlvcqdqdnqxw.flv$IPV4
TVBS,https://tv.iill.top/litv/4gtv-4gtv073$IPV4『线路1』
TVBS,http://132.226.230.69:5050/litv/4gtv-4gtv073$IPV4『线路2』
TVBS,http://vip.wanwanji.cn:5000/litv/4gtv-4gtv073$IPV4『线路3』
TVBS,http://tvbox6.com/tv/tw0927.php?id=53$IPV4『线路4』
TVBS,http://37.27.111.214:8080/live/23/hls.m3u8$IPV4『线路5』
TVBS,http://50.7.234.10:8278/tvbs/playlist.m3u8?tid=MEFE3093330530933305&ct=19249&tsum=ce6b5e9293b3618104ad53084745a223$IPV4『线路6』
TVBS新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv072$IPV4『线路1』
TVBS新闻,http://148.135.6.135:65000/youtube/2mCSYvcfhtc$IPV4『线路2』
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts$IPV4『线路3』
TVBS新闻,http://23.224.49.18:8866/haiou.php?id=4gtv-4gtv072$IPV4『线路4』
TVBS新闻,http://38.64.72.148/hls/modn/list/4027/chunklist0.m3u8$IPV4『线路5』
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8$IPV4『线路6』
TVBS欢乐,http://litv.zapi.us.kg/?id=4gtv-4gtv068$IPV4『线路1』
TVBS欢乐,http://23.224.49.18:8866/haiou.php?id=4gtv-4gtv068$IPV4『线路2』
TVBS欢乐,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$IPV4『线路3』
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8$IPV4『线路4』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$IPV4『线路1』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$IPV4『线路2』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$IPV4『线路3』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$IPV4『线路4』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$IPV4『线路5』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$IPV4『线路6』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$IPV4『线路7』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$IPV4『线路8』
东森新闻,http://serv00.bkpcp.top/litv3.php?id=4gtv-4gtv152$IPV4『线路1』
东森新闻,http://litv.zapi.us.kg/?id=4gtv-4gtv152$IPV4『线路2』
东森新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv152$IPV4『线路3』
东森新闻,http://132.226.230.69:5050/litv/4gtv-4gtv152$IPV4『线路4』
东森新闻,http://www.zzrs888.top/t.php?id=%E6%9D%B1%E6%A3%AE%E6%96%B0%E8%81%9EHD$IPV4『线路5』
东森新闻,http://zb.qc.to/?id=4gtv-4gtv152$IPV4『线路6』
东森新闻,http://23.224.49.18:8866/haiou.php?id=4gtv-4gtv152$IPV4『线路7』
东森新闻,http://211.72.65.236:8540/.m3u8$IPV4『线路8』
东森新闻,http://37.27.111.214:8080/live/20/hls.m3u8$IPV4『线路9』
东森综合,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvzhonghe$IPV4
东森超视,http://222.186.57.133:22222/php/jspd.php?id=58&time=20240926215313&ip=111.229.253.40$IPV4『线路1』
东森超视,http://www.zzrs888.top/t.php?id=%E8%B6%85%E8%A6%96HD$IPV4『线路2』
东森超视,rtmp://f13h.mine.nu/sat/tv331$IPV4『线路3』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$IPV4『线路4』
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-9.m3u8$IPV4『线路5』
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8$IPV4『线路6』
东森超视,rtmp://f13h.mine.nu/sat/tv331$IPV4『线路7』
东森电影,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=ettvmovie$IPV4
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8?$IPV4『线路1』
东森美洲,http://38.64.72.148:80/hls/modn/list/2016/chunklist1.m3u8$IPV4『线路2』
东森美洲,http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8$IPV4『线路3』
东森美洲,http://38.64.72.148/hls/modn/list/2016/chunklist0.m3u8$IPV4『线路4』
东森美洲,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8$IPV4『线路5』
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv002$IPV4『线路1』
民视,http://litv.zapi.us.kg/?id=4gtv-4gtv155$IPV4『线路2』
民视,https://litv.zapi.us.kg/?id=4gtv-4gtv002$IPV4『线路3』
民视,http://132.226.230.69:5050/litv/4gtv-4gtv002$IPV4『线路4』
民视,rtmp://f13h.mine.nu/sat/tv051$IPV4『线路5』
民视,http://23.224.49.18:8866/haiou.php?id=4gtv-4gtv155$IPV4『线路6』
民视,http://23.224.49.18:8866/haiou.php?id=4gtv-4gtv002$IPV4『线路7』
民视,https://stream1.freetv.fun/min-shi-8.m3u8$IPV4『线路8』
民视,https://stream1.freetv.fun/720e88c5916645734a5ed560a15e475c11c32dd6659b37aceb035720ee6f40ea.m3u8$IPV4『线路9』
民视,http://211.72.65.236:8504/.m3u8$IPV4『线路10』
民视,https://stream1.freetv.fun/720e88c5916645734a5ed560a15e475c11c32dd6659b37aceb035720ee6f40ea.m3u8$IPV4『线路11』
民视新闻,http://serv00.bkpcp.top/litv3.php?id=litv-ftv13$IPV4『线路1』
民视新闻,http://litv.zapi.us.kg/?id=litv-ftv13$IPV4『线路2』
民视新闻,https://litv.zapi.us.kg/?id=litv-ftv13$IPV4『线路3』
民视新闻,http://148.135.6.135:65000/youtube/ylYJSBUgaMA$IPV4『线路4』
民视新闻,http://www.zzrs888.top/t.php?id=%E6%B0%91%E8%A6%96%E6%96%B0%E8%81%9E$IPV4『线路5』
民视新闻,http://ali.hlspull.yximgs.com/live/tboxprocnbvqfhdquqqvcbnqftuqscxqfqeqyhqqvqfmsxw.flv$IPV4『线路6』
民视新闻,http://23.224.49.18:8866/haiou.php?id=litv-ftv13$IPV4『线路7』
民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-6.m3u8$IPV4『线路8』
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8$IPV4『线路9』
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8$IPV4『线路10』
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8$IPV4『线路11』
民视台湾台,https://stream1.freetv.fun/min-shi-tai-wan-3.ctv$IPV4『线路1』
民视台湾台,https://stream1.freetv.fun/min-shi-tai-wan-4.ctv$IPV4『线路2』
民视台湾台,https://stream1.freetv.fun/min-shi-tai-wan-7.ctv$IPV4『线路3』
民视台湾台,http://132.226.230.69:5050/litv/4gtv-4gtv001$IPV4『线路4』
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv156$IPV4『线路5』
民视台湾台,https://litv.zapi.us.kg/?id=4gtv-4gtv001$IPV4『线路6』
民视台湾台,https://stream1.freetv.fun/min-shi-tai-wan-5.m3u8$IPV4『线路7』
民视台湾台,http://50.7.234.10:8278/ftvtaiwan_twn/playlist.m3u8?tid=MEFE5254515252545152&ct=19249&tsum=c17f872b1772df8f76032030cc40bdbd$IPV4『线路8』
民视台湾台,http://37.27.111.214:8080/live/5/hls.m3u8$IPV4『线路9』
民视第一,http://litv.zapi.us.kg/?id=4gtv-4gtv003$IPV4
台视,http://litv.zapi.us.kg/?id=4gtv-4gtv066$IPV4『线路1』
台视,http://132.226.230.69:5050/litv/4gtv-4gtv066$IPV4『线路2』
台视,rtmp://f13h.mine.nu/sat/tv071$IPV4『线路3』
台视,rtmp://f13h.mine.nu/sat/tv071$IPV4『线路4』
台视财经,http://litv.zapi.us.kg/?id=4gtv-4gtv056$IPV4
三立新闻,http://ali.hlspull.yximgs.com/live/tboxprohmcyoywqqubqdfqfvchtquqxcqxvcbsqfsdxcbmqsllivexw.flv$IPV4『线路1』
三立新闻,http://211.72.65.236:8543/.m3u8$IPV4『线路2』
三立新闻,http://103.193.151.158:8500/live.m3u8?c=16$IPV4『线路3』
三立新闻,http://103.193.151.158:8500/live.m3u8?c=31$IPV4『线路4』
三立新闻,http://66.165.240.154:8080/live/slxw01/hls.m3u8$IPV4『线路5』
三立都会,https://stream1.freetv.fun/san-li-du-hui-1.m3u8$IPV4
三立戏剧,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=sanlixiju_twn$IPV4『线路1』
三立戏剧,https://stream1.freetv.fun/san-li-xi-ju-1.m3u8$IPV4『线路2』
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8$IPV4『线路3』
三立综合,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=sanlizhonghe$IPV4
无线新闻,https://cdn.iptv8k.top/dl/jspd.php?id=2&time=20240926215313&ip=111.229.253.40$IPV4
纬来电影,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=videolandmovie$IPV4
纬来日本,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=videolandjapan$IPV4『线路1』
纬来日本,rtmp://twcdn.top/sat/tv771$IPV4『线路2』
纬来日本,rtmp://f13h.mine.nu/sat/tv771$IPV4『线路3』
纬来日本,rtmp://f13h.mine.nu/sat/tv771$IPV4『线路4』
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8$IPV4
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$IPV4『线路1』
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$IPV4『线路2』
阿里郎,http://litv.zapi.us.kg/?id=4gtv-4gtv079$IPV4『线路1』
阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8$IPV4『线路2』
中天亚洲台,http://cdn.iptv8k.top/dl/jspd.php?id=12$IPV4『线路1』
中天亚洲台,http://132.226.230.69:5050/litv/4gtv-4gtv109$IPV4『线路2』
中天亚洲台,http://livetv.skycf.eu.org/live.m3u8?c=3$IPV4『线路3』
靖天资讯,http://litv.zapi.us.kg/?id=4gtv-4gtv065$IPV4
龙华偶像,http://litv.zapi.us.kg/?id=litv-longturn12$IPV4『线路1』
龙华偶像,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=lunghuaidol_twn$IPV4『线路2』
龙华电影,http://litv.zapi.us.kg/?id=litv-longturn03$IPV4『线路1』
龙华电影,http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=xingwei_movie$IPV4『线路2』
靖天国际,http://litv.zapi.us.kg/?id=4gtv-4gtv063$IPV4『线路1』
靖天国际,http://50.7.234.10:8278/jingtianintl_twn/playlist.m3u8?tid=MC7C4153806141538061&ct=19254&tsum=79854f3ccdc23693ea39da52af54d35b$IPV4『线路2』
靖天国际,http://50.7.234.10:8278/jingtianintl_twn/playlist.m3u8?tid=ME4E7632479576324795&ct=19226&tsum=9922eeed6392b21e1710ba791cc599d6$IPV4『线路3』
YOYO TV,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV63.m3u8$IPV4
澳门,#genre#
澳亚卫视,http://1b6467f415.iok.la:9931/tsfile/live/1120_1.m3u8$IPV4『线路1』
澳亚卫视,https://live.mastvnet.com/lsdream/MSTV/1500/live.m3u8$IPV4『线路2』
澳视澳门台,http://61.244.22.5/ch1/ch1.live/playelist.m3u8$IPV4
澳视葡文台,http://61.244.22.5/ch2/ch2.live/playelist.m3u8$IPV4
澳视卫星台,http://61.244.22.5/ch3/ch3.live/playelist.m3u8$IPV4
澳视资讯台,http://61.244.22.5/ch5/info_ch5.live/playlist.m3u8$IPV4
澳视高清台,http://61.244.22.5/ch6/hd_ch6.live/playerlist.m3u8$IPV4
莲花卫视,http://php.jdshipin.com:8880/amlh.php$IPV4『线路1』
莲花卫视,http://php.jdshipin.com:8880/amlh.php$IPV4『线路2』
影视,#genre#
靖天映画,http://litv.zapi.us.kg/?id=4gtv-4gtv055$IPV4
靖天戏剧,http://litv.zapi.us.kg/?id=4gtv-4gtv058$IPV4
Korea,#genre#
EBS 1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8?zshijd$IPV4
EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8?$IPV4『线路1』
EBS2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8$IPV4『线路2』
EBS2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8$IPV4『线路3』
EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8$IPV4『线路4』
SBS,http://1.222.207.80:1935/live/cjbtv/chunklist_w1357270949.m3u8$IPV4

